date,shipping_id,status,ship_service_level,estimated_delivery_date,fulfilled_by,update_date
2019-06-18,33308,Delivered to buyer,Expedited,2019-06-21,,
2019-06-18,33309,Delivered to buyer,Expedited,2019-06-22,,
2019-06-18,33310,Delivered to buyer,Standard,2019-06-25,Easy Ship,
2019-06-18,33311,Delivered to buyer,Standard,2019-06-26,,
2019-06-18,33312,Delivered to buyer,Standard,2019-06-25,Quickshift Fulfillment,
2019-06-18,33313,Delivered to buyer,Standard,2019-06-25,,
2019-06-18,33314,Delivered to buyer,Standard,2019-06-23,Prozo,
2019-06-18,33315,Delivered to buyer,Expedited,2019-06-21,,
2019-06-18,33316,Delivered to buyer,Expedited,2019-06-20,,
2019-06-18,33317,Cancelled,Standard,,Shiprocket Fulfillment,
2019-06-18,33318,Delivered to buyer,Expedited,2019-06-20,,
2019-06-18,33319,Delivered to buyer,Expedited,2019-06-21,,
2019-06-18,33320,Delivered to buyer,Standard,2019-06-24,Prozo,
2019-06-18,33321,Delivered to buyer,Expedited,2019-06-21,,
2019-06-18,33322,Delivered to buyer,Expedited,2019-06-22,,
2019-06-18,33323,Delivered to buyer,Expedited,2019-06-22,,
2019-06-18,33324,Delivered to buyer,Expedited,2019-06-20,,
2019-06-18,33325,Cancelled,Standard,,,
2019-06-18,33326,Delivered to buyer,Expedited,2019-06-21,,
2019-06-18,33327,Delivered to buyer,Expedited,2019-06-22,,
2019-06-18,33328,Cancelled,Expedited,,,
2019-06-18,33329,Delivered to buyer,Standard,2019-06-26,Easy Ship,
2019-06-18,33330,Delivered to buyer,Expedited,2019-06-22,,
2019-06-18,33331,Delivered to buyer,Standard,2019-06-23,Shiprocket Fulfillment,
2019-06-18,33332,Delivered to buyer,Standard,2019-06-24,Prozo,
2019-06-18,33333,Delivered to buyer,Expedited,2019-06-20,,
2019-06-18,33334,Delivered to buyer,Standard,2019-06-23,Prozo,
2019-06-18,33335,Delivered to buyer,Standard,2019-06-26,Easy Ship,
2019-06-18,33336,Delivered to buyer,Expedited,2019-06-21,,
2019-06-18,33337,Cancelled,Standard,,Shiprocket Fulfillment,
2019-06-18,33338,Cancelled,Expedited,,,
2019-06-18,33339,Delivered to buyer,Expedited,2019-06-21,,
2019-06-18,33340,Delivered to buyer,Expedited,2019-06-20,,
2019-06-18,33341,Cancelled,Expedited,,,
2019-06-18,33342,Cancelled,Standard,,,
2019-06-18,33343,Delivered to buyer,Expedited,2019-06-21,,
2019-06-18,33344,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33345,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33346,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33347,Cancelled,Standard,,,
2019-06-19,33348,Cancelled,Standard,,Quickshift Fulfillment,
2019-06-19,33349,Delivered to buyer,Standard,2019-06-24,Quickshift Fulfillment,
2019-06-19,33350,Delivered to buyer,Standard,2019-06-26,Easy Ship,
2019-06-19,33351,Cancelled,Standard,,Easy Ship,
2019-06-19,33352,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33353,Delivered to buyer,Standard,2019-06-25,,
2019-06-19,33354,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33355,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33356,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33357,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33358,At logistics facility,Standard,2019-06-26,,
2019-06-19,33359,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33360,Delivered to buyer,Standard,2019-06-24,,
2019-06-19,33361,Delivered to buyer,Standard,2019-06-27,,
2019-06-19,33362,Delivered to buyer,Standard,2019-06-26,,
2019-06-19,33363,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33364,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33365,Returned,Expedited,2019-06-21,,
2019-06-19,33366,Cancelled,Expedited,,,
2019-06-19,33367,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33368,Delivered to buyer,Standard,2019-06-27,Prozo,
2019-06-19,33369,Delivered to buyer,Standard,2019-06-27,DHL,
2019-06-19,33370,Delivered to buyer,Standard,2019-06-27,,
2019-06-19,33371,Delivered to buyer,Standard,2019-06-25,Prozo,
2019-06-19,33372,Delivered to buyer,Standard,2019-06-27,Shiprocket Fulfillment,
2019-06-19,33373,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33374,Delivered to buyer,Standard,2019-06-25,Quickshift Fulfillment,
2019-06-19,33375,Delivered to buyer,Standard,2019-06-25,,
2019-06-19,33376,Delivered to buyer,Standard,2019-06-25,Shiprocket Fulfillment,
2019-06-19,33377,Delivered to buyer,Standard,2019-06-26,Prozo,
2019-06-19,33378,Delivered to buyer,Standard,2019-06-26,,
2019-06-19,33379,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33380,Cancelled,Standard,,,
2019-06-19,33381,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33382,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33383,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33384,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33385,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33386,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33387,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33388,Delivered to buyer,Standard,2019-06-27,,
2019-06-19,33389,Delivered to buyer,Standard,2019-06-26,,
2019-06-19,33390,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33391,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33392,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33393,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33394,Cancelled,Expedited,,,
2019-06-19,33395,Delivered to buyer,Standard,2019-06-26,DHL,
2019-06-19,33396,At logistics facility,Expedited,2019-06-21,,
2019-06-19,33397,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33398,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33399,Delivered to buyer,Standard,2019-06-26,DHL,
2019-06-19,33400,Delivered to buyer,Standard,2019-06-24,Prozo,
2019-06-19,33401,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33402,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33403,Delivered to buyer,Standard,2019-06-24,Easy Ship,
2019-06-19,33404,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33405,Delivered to buyer,Standard,2019-06-24,,
2019-06-19,33406,Cancelled,Expedited,,,
2019-06-19,33407,Delivered to buyer,Standard,2019-06-27,,
2019-06-19,33408,At logistics facility,Standard,2019-06-26,Quickshift Fulfillment,
2019-06-19,33409,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33410,Delivered to buyer,Standard,2019-06-25,Quickshift Fulfillment,
2019-06-19,33411,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33412,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33413,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33414,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33415,Delivered to buyer,Standard,2019-06-25,Quickshift Fulfillment,
2019-06-19,33416,Delivered to buyer,Standard,2019-06-24,Shiprocket Fulfillment,
2019-06-19,33417,Delivered to buyer,Standard,2019-06-24,,
2019-06-19,33418,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33419,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33420,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33421,Delivered to buyer,Standard,2019-06-24,DHL,
2019-06-19,33422,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33423,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33424,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33425,Delivered to buyer,Standard,2019-06-26,,
2019-06-19,33426,Delivered to buyer,Standard,2019-06-25,Shiprocket Fulfillment,
2019-06-19,33427,Cancelled,Expedited,,,
2019-06-19,33428,Cancelled,Expedited,,,
2019-06-19,33429,Cancelled,Expedited,,,
2019-06-19,33430,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33431,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33432,Delivered to buyer,Standard,2019-06-25,DHL,
2019-06-19,33433,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33434,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33435,Delivered to buyer,Standard,2019-06-26,Prozo,
2019-06-19,33436,Delivered to buyer,Standard,2019-06-27,Shiprocket Fulfillment,
2019-06-19,33437,Delivered to buyer,Standard,2019-06-27,Prozo,
2019-06-19,33438,Delivered to buyer,Standard,2019-06-27,Shiprocket Fulfillment,
2019-06-19,33439,Delivered to buyer,Standard,2019-06-25,DHL,
2019-06-19,33440,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33441,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33442,Cancelled,Expedited,,,
2019-06-19,33443,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33444,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33445,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33446,Returned,Standard,2019-06-25,Shiprocket Fulfillment,
2019-06-19,33447,Delivered to buyer,Standard,2019-06-24,,
2019-06-19,33448,Delivered to buyer,Standard,2019-06-26,Quickshift Fulfillment,
2019-06-19,33449,Cancelled,Standard,,,
2019-06-19,33450,Delivered to buyer,Standard,2019-06-25,DHL,
2019-06-19,33451,Delivered to buyer,Standard,2019-06-25,,
2019-06-19,33452,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33453,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33454,Delivered to buyer,Standard,2019-06-25,Shiprocket Fulfillment,
2019-06-19,33455,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33456,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33457,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33458,Delivered to buyer,Standard,2019-06-25,Shiprocket Fulfillment,
2019-06-19,33459,Delivered to buyer,Standard,2019-06-26,,
2019-06-19,33460,Delivered to buyer,Standard,2019-06-27,,
2019-06-19,33461,Delivered to buyer,Standard,2019-06-24,,
2019-06-19,33462,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33463,Cancelled,Standard,,DHL,
2019-06-19,33464,Delivered to buyer,Standard,2019-06-24,DHL,
2019-06-19,33465,Packed,Standard,2019-06-26,,
2019-06-19,33466,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33467,Delivered to buyer,Standard,2019-06-27,Easy Ship,
2019-06-19,33468,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33469,Cancelled,Expedited,,,
2019-06-19,33470,Returned,Standard,2019-06-25,,
2019-06-19,33471,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33472,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33473,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33474,Delivered to buyer,Standard,2019-06-27,Quickshift Fulfillment,
2019-06-19,33475,Delivered to buyer,Expedited,2019-06-23,,
2019-06-19,33476,Delivered to buyer,Standard,2019-06-24,Quickshift Fulfillment,
2019-06-19,33477,Delivered to buyer,Standard,2019-06-24,,
2019-06-19,33478,At logistics facility,Standard,2019-06-27,Easy Ship,
2019-06-19,33479,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33480,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33481,Delivered to buyer,Standard,2019-06-25,,
2019-06-19,33482,Cancelled,Standard,,,
2019-06-19,33483,Cancelled,Standard,,,
2019-06-19,33484,Cancelled,Expedited,,,
2019-06-19,33485,Cancelled,Standard,,Shiprocket Fulfillment,
2019-06-19,33486,Delivered to buyer,Standard,2019-06-25,,
2019-06-19,33487,Delivered to buyer,Standard,2019-06-26,,
2019-06-19,33488,Delivered to buyer,Standard,2019-06-24,Prozo,
2019-06-19,33489,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33490,Delivered to buyer,Standard,2019-06-24,,
2019-06-19,33491,Delivered to buyer,Standard,2019-06-26,Shiprocket Fulfillment,
2019-06-19,33492,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33493,Delivered to buyer,Standard,2019-06-27,Easy Ship,
2019-06-19,33494,Delivered to buyer,Standard,2019-06-27,,
2019-06-19,33495,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33496,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33497,Delivered to buyer,Standard,2019-06-24,Shiprocket Fulfillment,
2019-06-19,33498,Delivered to buyer,Standard,2019-06-25,,
2019-06-19,33499,Delivered to buyer,Standard,2019-06-26,,
2019-06-19,33500,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33501,Delivered to buyer,Standard,2019-06-25,DHL,
2019-06-19,33502,Cancelled,Expedited,,,
2019-06-19,33503,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33504,Cancelled,Standard,,,
2019-06-19,33505,Delivered to buyer,Standard,2019-06-27,,
2019-06-19,33506,Delivered to buyer,Standard,2019-06-24,DHL,
2019-06-19,33507,Delivered to buyer,Standard,2019-06-26,Quickshift Fulfillment,
2019-06-19,33508,Cancelled,Standard,,,
2019-06-19,33509,Delivered to buyer,Expedited,2019-06-22,,
2019-06-19,33510,Delivered to buyer,Standard,2019-06-25,,
2019-06-19,33511,Cancelled,Standard,,,
2019-06-19,33512,Delivered to buyer,Standard,2019-06-24,,
2019-06-19,33513,Delivered to buyer,Expedited,2019-06-21,,
2019-06-19,33514,Cancelled,Expedited,,,
2019-06-19,33515,Delivered to buyer,Standard,2019-06-24,Shiprocket Fulfillment,
2019-06-20,33516,Delivered to buyer,Standard,2019-06-25,Prozo,
2019-06-20,33517,Cancelled,Expedited,,,
2019-06-20,33518,Delivered to buyer,Standard,2019-06-26,,
2019-06-20,33519,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33520,Cancelled,Standard,,Prozo,
2019-06-20,33521,Delivered to buyer,Standard,2019-06-27,Shiprocket Fulfillment,
2019-06-20,33522,Delivered to buyer,Standard,2019-06-26,,
2019-06-20,33523,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33524,Cancelled,Expedited,,,
2019-06-20,33525,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33526,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33527,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33528,Returned,Expedited,2019-06-22,,
2019-06-20,33529,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33530,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33531,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33532,Cancelled,Standard,,Quickshift Fulfillment,
2019-06-20,33533,Delivered to buyer,Standard,2019-06-25,,
2019-06-20,33534,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33535,Delivered to buyer,Standard,2019-06-25,Easy Ship,
2019-06-20,33536,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33537,Delivered to buyer,Standard,2019-06-27,DHL,
2019-06-20,33538,Cancelled,Standard,,Easy Ship,
2019-06-20,33539,Delivered to buyer,Standard,2019-06-28,,
2019-06-20,33540,Cancelled,Standard,,,
2019-06-20,33541,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33542,Delivered to buyer,Standard,2019-06-28,Prozo,
2019-06-20,33543,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33544,Cancelled,Standard,,,
2019-06-20,33545,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33546,Delivered to buyer,Standard,2019-06-25,,
2019-06-20,33547,Delivered to buyer,Standard,2019-06-28,Quickshift Fulfillment,
2019-06-20,33548,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33549,Delivered to buyer,Standard,2019-06-26,Shiprocket Fulfillment,
2019-06-20,33550,Cancelled,Standard,,Easy Ship,
2019-06-20,33551,Delivered to buyer,Standard,2019-06-25,Prozo,
2019-06-20,33552,Returned,Expedited,2019-06-24,,
2019-06-20,33553,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33554,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33555,Delivered to buyer,Standard,2019-06-27,Prozo,
2019-06-20,33556,Cancelled,Expedited,,,
2019-06-20,33557,Cancelled,Expedited,,,
2019-06-20,33558,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33559,Cancelled,Expedited,,,
2019-06-20,33560,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33561,Cancelled,Expedited,,,
2019-06-20,33562,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33563,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33564,Cancelled,Expedited,,,
2019-06-20,33565,Delivered to buyer,Standard,2019-06-27,Prozo,
2019-06-20,33566,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33567,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33568,Delivered to buyer,Standard,2019-06-26,Shiprocket Fulfillment,
2019-06-20,33569,Delivered to buyer,Standard,2019-06-26,Shiprocket Fulfillment,
2019-06-20,33570,Delivered to buyer,Standard,2019-06-27,,
2019-06-20,33571,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33572,Delivered to buyer,Standard,2019-06-25,,
2019-06-20,33573,Delivered to buyer,Standard,2019-06-25,,
2019-06-20,33574,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33575,Cancelled,Expedited,,,
2019-06-20,33576,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33577,Cancelled,Standard,,,
2019-06-20,33578,Delivered to buyer,Standard,2019-06-26,DHL,
2019-06-20,33579,Delivered to buyer,Standard,2019-06-26,Shiprocket Fulfillment,
2019-06-20,33580,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33581,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33582,Returned,Standard,2019-06-25,,
2019-06-20,33583,Cancelled,Standard,,Quickshift Fulfillment,
2019-06-20,33584,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33585,Delivered to buyer,Standard,2019-06-27,,
2019-06-20,33586,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33587,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33588,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33589,Delivered to buyer,Standard,2019-06-26,DHL,
2019-06-20,33590,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33591,Returned,Standard,2019-06-26,,
2019-06-20,33592,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33593,Delivered to buyer,Standard,2019-06-25,Shiprocket Fulfillment,
2019-06-20,33594,Delivered to buyer,Standard,2019-06-26,,
2019-06-20,33595,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33596,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33597,Delivered to buyer,Standard,2019-06-28,Easy Ship,
2019-06-20,33598,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33599,Delivered to buyer,Standard,2019-06-27,,
2019-06-20,33600,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33601,Delivered to buyer,Standard,2019-06-28,Shiprocket Fulfillment,
2019-06-20,33602,Cancelled,Expedited,,,
2019-06-20,33603,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33604,Cancelled,Expedited,,,
2019-06-20,33605,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33606,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33607,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33608,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33609,Delivered to buyer,Standard,2019-06-27,DHL,
2019-06-20,33610,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33611,Delivered to buyer,Standard,2019-06-28,,
2019-06-20,33612,Delivered to buyer,Standard,2019-06-26,DHL,
2019-06-20,33613,Delivered to buyer,Standard,2019-06-25,,
2019-06-20,33614,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33615,Delivered to buyer,Standard,2019-06-27,Easy Ship,
2019-06-20,33616,Delivered to buyer,Standard,2019-06-27,,
2019-06-20,33617,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33618,Delivered to buyer,Standard,2019-06-25,,
2019-06-20,33619,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33620,Delivered to buyer,Standard,2019-06-27,Quickshift Fulfillment,
2019-06-20,33621,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33622,Delivered to buyer,Standard,2019-06-28,Shiprocket Fulfillment,
2019-06-20,33623,Delivered to buyer,Expedited,2019-06-23,,
2019-06-20,33624,Cancelled,Standard,,,
2019-06-20,33625,Cancelled,Standard,,,
2019-06-20,33626,Cancelled,Expedited,,,
2019-06-20,33627,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33628,Delivered to buyer,Standard,2019-06-28,Prozo,
2019-06-20,33629,Delivered to buyer,Standard,2019-06-27,,
2019-06-20,33630,Delivered to buyer,Standard,2019-06-25,DHL,
2019-06-20,33631,Delivered to buyer,Expedited,2019-06-24,,
2019-06-20,33632,Delivered to buyer,Standard,2019-06-28,DHL,
2019-06-20,33633,Delivered to buyer,Standard,2019-06-25,,
2019-06-20,33634,Cancelled,Expedited,,,
2019-06-20,33635,Cancelled,Standard,,,
2019-06-20,33636,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33637,Delivered to buyer,Standard,2019-06-26,,
2019-06-20,33638,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33639,Cancelled,Expedited,,,
2019-06-20,33640,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33641,Delivered to buyer,Standard,2019-06-26,DHL,
2019-06-20,33642,Delivered to buyer,Standard,2019-06-27,,
2019-06-20,33643,Delivered to buyer,Standard,2019-06-26,,
2019-06-20,33644,Cancelled,Expedited,,,
2019-06-20,33645,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33646,At logistics facility,Standard,2019-06-28,Prozo,
2019-06-20,33647,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33648,At logistics facility,Standard,2019-06-27,Easy Ship,
2019-06-20,33649,Delivered to buyer,Expedited,2019-06-22,,
2019-06-20,33650,Delivered to buyer,Standard,2019-06-27,Quickshift Fulfillment,
